transaction_id,date,retailer_id,order_value_pkr,delivery_distance_km,is_default,credit_score,base_loyalty,avg_basket_size_pkr,fuel_price_pkr,replacement_cost_index,hormuz_blockage_active,base_cost,logistics_cost,total_cost,default_prob,optimized_price,expected_profit,prob_accept,margin_pct
txn_297,2026-01-06,r_0419,55148.78,14.2,1,46.92,0.98,46934.32828192419,271.07,100.6,False,44383.738144,769.8388,45153.576944,0.26539999999999997,62459.376433965714,4652.561770616458,0.3659734299239371,38.326530612244895
txn_298,2026-01-06,r_0422,35237.49,9.2,0,11.47,0.84,32066.44463518141,271.07,100.6,False,28359.131952,498.76879999999994,28857.900752,0.44265,38180.76950514613,1624.155166803324,0.3125719069348677,32.30612244897959
txn_299,2026-01-06,r_0425,20460.29,15.6,0,44.58,0.49,22666.541586369596,271.07,100.6,False,16466.441392,845.7384,17312.179792,0.2771,21445.90435457959,526.3396793817506,0.1761352788952867,23.877551020408163
txn_300,2026-01-06,r_0436,33306.4,19.5,1,14.48,0.89,32599.877035560054,271.07,100.6,False,26804.99072,1057.173,27862.16372,0.4276,37534.314839942854,1809.9379216427706,0.32691961659535135,34.71428571428571
txn_301,2026-01-06,r_0439,34332.28,12.3,0,26.65,0.85,38367.452880553705,271.07,100.6,False,27630.618944,666.8322,28297.451144000002,0.36674999999999996,37779.9847722547,1852.171895119567,0.3084478162925643,33.51020408163265
txn_302,2026-01-06,r_0440,18703.81,23.2,0,20.17,0.85,21032.00871331984,271.07,100.6,False,15052.826288000002,1257.7648,16310.591088000001,0.39915,21776.30344850939,1012.9652292352085,0.3084478162925643,33.51020408163265
txn_303,2026-01-06,r_0445,15451.23,5.2,0,54.37,0.46,13306.025562742572,271.07,100.6,False,12435.149904,281.9128,12717.062704,0.22815000000000002,15600.46202321306,378.3675403932085,0.17001066720743357,22.6734693877551
txn_304,2026-01-06,r_0451,25146.3,4.0,1,33.76,0.97,22371.03786673637,271.07,100.6,False,20237.74224,216.856,20454.59824,0.33120000000000005,28294.136096065304,1873.9421968608763,0.357412275586693,38.326530612244895
txn_305,2026-01-06,r_0456,33183.4,18.9,0,4.91,0.97,38336.9262796209,271.07,100.6,False,26706.000320000003,1024.6445999999999,27730.644920000002,0.47545000000000004,38358.839034236735,1992.5803067971988,0.357412275586693,38.326530612244895
txn_306,2026-01-06,r_0466,11929.14,19.2,0,22.8,0.87,13271.074314674624,271.07,100.6,False,9600.571872,1040.9088,10641.480672,0.386,14207.462562494693,707.647275601552,0.323198498542156,33.51020408163265
txn_307,2026-01-06,r_0472,34139.05,17.2,0,29.13,0.94,31455.03176702086,271.07,100.6,False,27475.107440000007,932.4807999999999,28407.58824000001,0.35435,38953.18069072654,2340.3874830128316,0.34373173324472506,37.12244897959183
txn_308,2026-01-06,r_0476,17527.32,18.3,0,33.28,0.8,17500.09997816439,271.07,100.6,False,14105.987136,992.1162,15098.103336,0.3336,19793.921598053876,925.3329462197681,0.2957002941291061,31.102040816326525
txn_309,2026-01-06,r_0480,18873.04,22.6,1,25.95,0.74,16831.06185917418,271.07,100.6,False,15189.022592000001,1225.2364,16414.258992000003,0.37024999999999997,21321.787445730613,825.0696932608106,0.2669682608290846,29.897959183673468
txn_310,2026-01-06,r_0483,31750.8,23.7,0,19.25,0.97,39431.98643009356,271.07,100.6,False,25553.04384,1284.8718000000001,26837.91564,0.40375,37123.95759345306,2192.028255588196,0.357412275586693,38.326530612244895
txn_311,2026-01-06,r_0487,30998.62,7.0,0,18.14,0.78,30403.53377261329,271.07,100.6,False,24947.689376000002,379.498,25327.187376,0.4093,33204.45953131102,1312.6350062425618,0.2820987494483403,31.102040816326525
txn_312,2026-01-06,r_0491,12711.75,7.4,0,26.26,0.62,14681.910554014728,271.07,100.6,False,10230.416400000002,401.1836,10631.600000000002,0.36869999999999997,13426.192000000003,399.6897608431209,0.22655248068695022,26.285714285714285
txn_313,2026-01-06,r_0493,30810.9,9.2,1,12.36,0.6,25793.108774490505,271.07,100.6,False,24796.61232,498.76879999999994,25295.381120000002,0.4382,31639.875690710207,804.1003361039495,0.22559604348961057,25.08163265306122
txn_314,2026-01-06,r_0499,24958.99,4.4,1,23.34,0.89,30341.35146207903,271.07,100.6,False,20086.995152000003,238.54160000000002,20325.536752000004,0.3833,27381.40165305143,1422.5422897451433,0.32691961659535135,34.71428571428571
txn_315,2026-01-07,r_0029,13174.12,16.1,0,18.63,0.91,11676.13619804396,271.07,100.7,False,10613.071072000002,872.8454,11485.916472000003,0.40685000000000004,15611.470143575512,810.1624896151739,0.33107421299644163,35.91836734693877
txn_316,2026-01-07,r_0032,25662.94,18.1,1,20.77,0.99,27855.50548145249,271.07,100.7,False,20674.064464000003,981.2734,21655.337864,0.39615,30215.82550534041,1878.6930397372055,0.36343625704859717,39.53061224489795
txn_317,2026-01-07,r_0041,8089.09,16.4,1,7.68,0.52,10065.058331313514,271.07,100.7,False,6516.570904000002,889.1095999999999,7405.680504000002,0.46159999999999995,9173.975644751023,182.47434054209052,0.19166464014607126,23.877551020408163
txn_318,2026-01-07,r_0047,24018.82,23.6,0,15.26,0.34,29550.79205125401,271.07,100.7,False,19349.561392000003,1279.4504000000002,20629.011792000005,0.42369999999999997,24809.5441816849,309.04783692188425,0.12827602572850644,20.26530612244898
txn_319,2026-01-07,r_0054,15179.54,14.6,1,16.43,0.62,15443.74645941046,271.07,100.7,False,12228.637424000002,791.5244,13020.161824000003,0.41784999999999994,16442.60436059429,451.3774811912542,0.22655248068695022,26.285714285714285
txn_320,2026-01-07,r_0076,15628.96,20.3,0,6.86,0.67,18340.81586443433,271.07,100.7,False,12590.690176000002,1100.5442,13691.234376000002,0.4657,17454.926764667758,493.3053558417295,0.2453107248250751,27.489795918367342
txn_321,2026-01-07,r_0082,15569.08,17.7,1,12.71,0.7,17339.048557023223,271.07,100.7,False,12542.450848000002,959.5878,13502.038648000002,0.43644999999999995,17376.297084548576,551.8646058678751,0.25276183506370503,28.693877551020407
txn_322,2026-01-07,r_0089,33712.82,21.6,0,40.37,0.89,37281.946136706894,271.07,100.7,False,27159.047792000005,1171.0224,28330.070192000007,0.29815,38164.65170150858,2256.5302991154504,0.32691961659535135,34.71428571428571
txn_323,2026-01-07,r_0098,41865.71,10.3,0,9.62,0.88,40484.99881604048,271.07,100.7,False,33727.015976,558.4042,34285.420176,0.45189999999999997,46187.358894239995,2083.216853193297,0.3193426820532559,34.71428571428571
txn_324,2026-01-07,r_0113,26994.9,17.4,0,16.5,0.54,26676.814758421235,271.07,100.7,False,21747.091440000004,943.3235999999998,22690.415040000004,0.4175,28108.33046791837,638.733195753143,0.20239106529095374,23.877551020408163
txn_325,2026-01-07,r_0116,27101.12,5.0,0,40.86,0.75,29267.70921313426,271.07,100.7,False,21832.662272,271.07,22103.732272,0.2957,28712.29712475102,1272.6195838805997,0.2734221899874588,29.897959183673468
txn_326,2026-01-07,r_0119,26624.6,11.7,1,45.02,0.35,32743.75142730089,271.07,100.7,False,21448.777760000004,634.3037999999999,22083.081560000006,0.2749,26824.18396839184,431.64084746242435,0.12555826191051206,21.46938775510204
txn_327,2026-01-07,r_0145,14900.02,12.5,1,38.94,0.97,16858.889715600562,271.07,100.7,False,12003.456112000003,677.675,12681.131112000003,0.3053,17541.368709619594,1206.7693302878706,0.357412275586693,38.326530612244895
txn_328,2026-01-07,r_0147,48749.49,4.2,0,17.06,0.92,45352.0289378826,271.07,100.7,False,39272.589144000005,227.6988,39500.287944,0.4147,53688.14647082449,2814.665992128023,0.3389467643720392,35.91836734693877
txn_329,2026-01-07,r_0154,53565.58,16.6,0,13.64,0.57,54699.59539871273,271.07,100.7,False,43152.431248000015,899.9524,44052.38364800002,0.4318,55101.44068950859,1310.5212688804074,0.2087457434936496,25.08163265306122
txn_330,2026-01-07,r_0175,8669.86,8.2,0,49.16,0.74,10326.33108869856,271.07,100.7,False,6984.439216000002,444.55479999999994,7428.9940160000015,0.25420000000000004,9650.111614661226,442.2354616184667,0.2669682608290846,29.897959183673468
txn_331,2026-01-07,r_0181,34413.0,4.3,0,56.23,0.7,35101.17474736476,271.07,100.7,False,27723.112800000006,233.12019999999998,27956.233000000007,0.21885000000000002,35977.96026489797,1583.8491974872431,0.25276183506370503,28.693877551020407
txn_332,2026-01-07,r_0183,13563.93,4.9,0,18.93,0.44,15855.693421712363,271.07,100.7,False,10927.102008000002,265.64860000000004,11192.750608000002,0.40535,13730.535490752654,241.54295325362827,0.16005827892881455,22.6734693877551
txn_333,2026-01-07,r_0198,10581.52,12.3,0,15.65,0.49,11337.176090484389,271.07,100.7,False,8524.472512000002,666.8322,9191.304712000003,0.42174999999999996,11385.963184048984,223.5264592228707,0.1761352788952867,23.877551020408163
txn_334,2026-01-07,r_0218,53356.82,12.2,0,31.99,0.88,46596.992807610695,271.07,100.7,False,42984.25419200001,661.4108,43645.664992000005,0.34005,58796.945839222855,3193.135514581105,0.3193426820532559,34.71428571428571
txn_335,2026-01-07,r_0230,14892.62,6.6,0,46.76,0.61,14295.74381113611,271.07,100.7,False,11997.494672000003,357.81239999999997,12355.307072000003,0.2662,15602.987788068576,526.3352929499252,0.2208571472593659,26.285714285714285
txn_336,2026-01-07,r_0249,24749.66,21.9,1,18.61,0.88,21091.43103146768,271.07,100.7,False,19938.326096000004,1187.2866,21125.612696000004,0.40695,28459.21824618286,1388.8835231142857,0.3193426820532559,34.71428571428571
txn_337,2026-01-07,r_0256,18414.34,14.4,0,34.71,0.83,15532.619604813,271.07,100.7,False,14834.592304000003,780.6816,15615.273904000003,0.32644999999999996,20659.9634121698,1037.629715837612,0.30537826185508216,32.30612244897959
txn_338,2026-01-07,r_0263,32271.02,9.4,0,43.2,0.64,27619.179455587368,271.07,100.7,False,25997.533712000004,509.6116,26507.145312000004,0.284,33474.73779401144,1188.3486827028958,0.23820349258300177,26.285714285714285
txn_339,2026-01-07,r_0293,17535.4,5.5,1,36.3,0.75,21845.104495603184,271.07,100.7,False,14126.518240000003,298.177,14424.695240000003,0.3185,18737.384735224492,803.6145819435083,0.2734221899874588,29.897959183673468
txn_340,2026-01-07,r_0294,22874.35,5.4,0,15.94,0.99,24984.981200651797,271.07,100.7,False,18427.576360000003,292.7556,18720.331960000003,0.4203,26120.59379806531,1559.116751852414,0.36343625704859717,39.53061224489795
txn_341,2026-01-07,r_0308,22293.75,23.5,1,21.77,0.88,23151.22278627052,271.07,100.7,False,17959.845,1274.029,19233.874,0.39115,25910.775974285712,1298.2020156558817,0.3193426820532559,34.71428571428571
txn_342,2026-01-07,r_0313,15053.0,6.0,0,39.4,0.84,17441.33845260485,271.07,100.7,False,12126.696800000003,325.284,12451.980800000003,0.303,16474.73296457143,876.4073226989012,0.3125719069348677,32.30612244897959
txn_343,2026-01-07,r_0315,34660.33,13.7,0,38.41,0.65,36416.149142079885,271.07,100.7,False,27922.361848000008,742.7317999999999,28665.09364800001,0.30795,36199.91826404573,1273.1736381585176,0.24416140579205015,26.285714285714285
txn_344,2026-01-07,r_0342,21670.73,17.4,0,45.5,0.56,23222.44947858892,271.07,100.7,False,17457.940088,943.3235999999998,18401.263688,0.2725,23016.601049745306,682.5818939721036,0.2032910761210143,25.08163265306122
txn_345,2026-01-07,r_0349,14991.96,21.8,0,29.4,0.79,15533.520832555514,271.07,100.7,False,12077.522976,1181.8652,13259.388176,0.353,17383.328498494695,770.6867772564198,0.2888426063508117,31.102040816326525
txn_346,2026-01-07,r_0354,47534.54,2.5,1,14.17,0.98,43081.5616869505,271.07,100.7,False,38293.82542400001,135.535,38429.36042400001,0.42915,53158.0010109943,3077.0476822780292,0.3659734299239371,38.326530612244895
txn_347,2026-01-07,r_0356,35864.04,16.1,0,19.13,0.97,37909.73992506221,271.07,100.7,False,28892.070624000007,872.8454,29764.916024000006,0.40435000000000004,41172.77567564735,2428.6491521134785,0.357412275586693,38.326530612244895
txn_348,2026-01-07,r_0360,36895.4,19.1,0,58.79,0.85,36593.065924749375,271.07,100.7,False,29722.934240000006,1035.4874,30758.421640000008,0.20605,41065.631503853074,2524.1547195935486,0.3084478162925643,33.51020408163265
txn_349,2026-01-07,r_0364,29739.0,22.1,0,50.51,0.97,24982.188134803106,271.07,100.7,False,23957.738400000002,1198.1294,25155.867800000004,0.24745,34797.23917314286,2593.245520118281,0.357412275586693,38.326530612244895
txn_350,2026-01-07,r_0369,14781.25,24.3,1,33.0,0.56,14720.056353305492,271.07,100.7,False,11907.775000000001,1317.4002,13225.175200000001,0.335,16542.265061387756,448.43262039522915,0.2032910761210143,25.08163265306122
txn_351,2026-01-07,r_0377,16758.09,8.0,0,37.82,0.76,15025.499833247126,271.07,100.7,False,13500.317304000004,433.712,13934.029304000003,0.3109,18100.019697951022,803.7688701739754,0.27998235870116656,29.897959183673468
txn_352,2026-01-07,r_0380,11094.49,9.8,1,28.72,0.45,12731.044735064044,271.07,100.7,False,8937.721144000001,531.2972000000001,9469.018344000002,0.3564,11615.973319547757,227.9939848345177,0.16500017959527533,22.6734693877551
txn_353,2026-01-07,r_0385,24998.64,8.9,0,15.95,0.76,26086.503008942003,271.07,100.7,False,20138.904384,482.5046,20621.408984,0.42025,26786.789425134695,1000.7631503158299,0.27998235870116656,29.897959183673468
txn_354,2026-01-07,r_0394,17079.45,22.8,0,41.06,0.56,20084.580661391425,271.07,100.7,False,13759.204920000004,1236.0792000000001,14995.284120000004,0.29469999999999996,18756.346198261228,539.2655789667765,0.2032910761210143,25.08163265306122
txn_355,2026-01-07,r_0414,44430.95,21.1,0,33.55,0.77,41969.499526992135,271.07,100.7,False,35793.57332,1143.9154,36937.48872,0.33225,47981.04402097959,2113.854979380516,0.28665028793230996,29.897959183673468
txn_356,2026-01-07,r_0415,36431.12,6.5,0,11.19,0.52,35739.1940276594,271.07,100.7,False,29348.91027200001,352.391,29701.301272000008,0.44405,36793.24463694695,755.6888100376042,0.19166464014607126,23.877551020408163
txn_357,2026-01-07,r_0419,52804.74,5.0,1,46.92,0.98,46934.32828192419,271.07,100.7,False,42539.49854400001,271.07,42810.56854400001,0.26539999999999997,59218.37420229225,4411.141443637872,0.3659734299239371,38.326530612244895
txn_358,2026-01-07,r_0447,13056.02,24.1,0,22.1,0.64,15620.006569163785,271.07,100.7,False,10517.929712000003,1306.5574000000001,11824.487112000003,0.3895,14932.638010011433,451.99734982229353,0.23820349258300177,26.285714285714285
txn_359,2026-01-07,r_0461,21535.71,10.7,1,47.03,0.4,21452.275394173103,271.07,100.7,False,17349.167976,580.0897999999999,17929.257776000002,0.26485,21778.559649541225,421.6112967113091,0.1489890346632516,21.46938775510204
txn_360,2026-01-07,r_0467,32159.85,19.5,0,32.86,0.75,31275.588841863104,271.07,100.7,False,25907.975160000005,1057.173,26965.148160000004,0.3357,35027.17715069388,1464.3414825456405,0.2734221899874588,29.897959183673468
txn_361,2026-01-07,r_0472,29055.24,4.7,1,29.13,0.94,31455.03176702086,271.07,100.7,False,23406.901344000005,254.8058,23661.707144000004,0.35435,32445.512306231838,1949.393336691537,0.34373173324472506,37.12244897959183
txn_362,2026-01-07,r_0475,46716.25,3.5,1,6.76,0.92,45132.93341044252,271.07,100.7,False,37634.611000000004,189.749,37824.36000000001,0.46619999999999995,51410.25257142858,2458.0925923888035,0.3389467643720392,35.91836734693877
txn_363,2026-01-07,r_0480,16251.58,8.2,0,25.95,0.74,16831.06185917418,271.07,100.7,False,13092.272848000002,444.55479999999994,13536.827648000002,0.37024999999999997,17584.062852963267,680.4343857802717,0.2669682608290846,29.897959183673468
txn_364,2026-01-08,r_0009,21747.65,12.2,1,19.83,0.5,23825.87110991845,271.07,100.8,False,17537.30496,661.4108,18198.715760000003,0.40085,22544.123400653065,471.8628908268121,0.18123819852973375,23.877551020408163
txn_365,2026-01-08,r_0017,13853.53,23.4,1,13.28,0.54,11829.338470990962,271.07,100.8,False,11171.486592000001,1268.6075999999998,12440.094192,0.4336,15410.484029681633,340.5085579304709,0.20239106529095374,23.877551020408163
txn_366,2026-01-08,r_0020,39444.76,6.2,0,20.77,0.66,44189.217108016965,271.07,100.8,False,31808.254464000005,336.1268,32144.381264000003,0.39615,40980.806072695515,1277.064381294689,0.23933550774700027,27.489795918367342
txn_367,2026-01-08,r_0022,29077.3,6.3,0,39.0,0.95,24737.558998023236,271.07,100.8,False,23447.93472,341.5482,23789.482920000002,0.305,32620.721579485715,2160.053619663454,0.35193147184640117,37.12244897959183
txn_368,2026-01-08,r_0034,23789.26,8.6,0,4.44,0.49,20395.85527510228,271.07,100.8,False,19183.659263999998,466.24039999999997,19649.899663999997,0.4778,24341.81448173061,431.5522027813756,0.1761352788952867,23.877551020408163
txn_369,2026-01-08,r_0050,30028.03,17.6,1,9.59,0.72,26990.45971398227,271.07,100.8,False,24214.603392,954.1664000000001,25168.769792,0.45205,32390.665777214697,1049.6904145836188,0.2652583543767301,28.693877551020407
txn_370,2026-01-08,r_0053,13179.06,14.5,0,22.38,0.57,11820.4265906802,271.07,100.8,False,10627.593984,786.103,11413.696983999998,0.3881,14276.438533660406,365.66233077566164,0.2087457434936496,25.08163265306122
txn_371,2026-01-08,r_0068,37305.44,16.9,0,80.15,0.75,44601.619567862064,271.07,100.8,False,30083.106816000003,916.2166,30999.323416000003,0.09924999999999998,40267.48847813061,2282.6103810990426,0.2734221899874588,29.897959183673468
txn_372,2026-01-08,r_0072,29965.56,21.0,0,3.44,0.81,27024.90228761132,271.07,100.8,False,24164.227584000004,1138.494,25302.721584000003,0.4828,33172.38437869715,1231.938517635159,0.30267349668842325,31.102040816326525
txn_373,2026-01-08,r_0088,20220.87,9.9,0,30.48,0.76,23265.69651206094,271.07,100.8,False,16306.109568,536.7186,16842.828168,0.34759999999999996,21878.490059044896,919.8164726049157,0.27998235870116656,29.897959183673468
txn_374,2026-01-08,r_0089,41284.85,22.4,1,40.37,0.89,37281.946136706894,271.07,100.8,False,33292.103039999995,1214.3935999999999,34506.49664,0.29815,46485.18047359999,2748.491431781675,0.32691961659535135,34.71428571428571
txn_375,2026-01-08,r_0098,47079.89,19.0,1,9.62,0.88,40484.99881604048,271.07,100.8,False,37965.223296000004,1030.066,38995.289296,0.45189999999999997,52532.22543732571,2369.3932709461383,0.3193426820532559,34.71428571428571
txn_376,2026-01-08,r_0117,27399.99,24.0,1,37.85,0.75,23217.339260913846,271.07,100.8,False,22095.351936000003,1301.136,23396.487936,0.31074999999999997,30391.560349518368,1318.2650766994664,0.2734221899874588,29.897959183673468
txn_377,2026-01-08,r_0119,39240.28,6.1,1,45.02,0.35,32743.75142730089,271.07,100.8,False,31643.361792000003,330.7054,31974.067192000002,0.2749,38838.703658527345,624.9722631362404,0.12555826191051206,21.46938775510204
txn_378,2026-01-08,r_0122,20399.04,21.8,0,53.87,0.77,22396.589299459654,271.07,100.8,False,16449.785856000002,1181.8652,17631.651056000002,0.23065000000000002,22903.154892130613,1162.5479304364983,0.28665028793230996,29.897959183673468
txn_379,2026-01-08,r_0127,33179.08,20.6,1,6.19,0.62,36234.4728932222,271.07,100.8,False,26755.610112000002,1116.8084,27872.418512000004,0.46905,35198.882806582864,881.2860273466924,0.22655248068695022,26.285714285714285
txn_380,2026-01-08,r_0154,55884.82,14.9,0,13.64,0.57,54699.59539871273,271.07,100.8,False,45065.518848,807.7886,45873.307448,0.4318,57379.081907916734,1364.6922165407811,0.2087457434936496,25.08163265306122
txn_381,2026-01-08,r_0163,11386.56,18.3,0,35.85,0.51,13279.178445873416,271.07,100.8,False,9182.121984,992.1162,10174.238184,0.32075000000000004,12603.597097322448,307.610176427888,0.18641436229241007,23.877551020408163
txn_382,2026-01-08,r_0166,13857.63,15.9,0,5.93,0.34,15919.565290112858,271.07,100.8,False,11174.792832,862.0026,12036.795431999999,0.47035,14476.088873627752,165.7290041832407,0.12827602572850644,20.26530612244898
txn_383,2026-01-08,r_0170,19962.23,11.8,1,18.59,0.69,22808.15495415577,271.07,100.8,False,16097.542272,639.7252000000001,16737.267472,0.40704999999999997,21338.308142364083,702.6224723957065,0.25754189706522085,27.489795918367342
txn_384,2026-01-08,r_0173,13233.9,24.1,0,48.21,0.4,12696.776242363068,271.07,100.8,False,10671.81696,1306.5574000000001,11978.37436,0.25895,14550.057998106122,283.93528069436115,0.1489890346632516,21.46938775510204
txn_385,2026-01-08,r_0214,21893.96,15.8,1,9.07,0.7,21127.01563530872,271.07,100.8,False,17655.289344,856.5812,18511.870544,0.45465000000000005,23823.64401029878,732.1943315505597,0.25276183506370503,28.693877551020407
txn_386,2026-01-08,r_0217,14698.93,5.4,0,8.69,0.59,14671.117168958996,271.07,100.8,False,11853.217152000001,292.7556,12145.972752000001,0.45655,15192.381019797553,364.0553798818322,0.2198972280550668,25.08163265306122
txn_387,2026-01-08,r_0218,39160.64,16.0,1,31.99,0.88,46596.992807610695,271.07,100.8,False,31579.140096000003,867.424,32446.564096000002,0.34005,43710.15706075428,2373.8045040683924,0.3193426820532559,34.71428571428571
txn_388,2026-01-08,r_0228,51091.79,22.7,0,7.85,0.34,50622.86086827746,271.07,100.8,False,41200.419456,1230.6578,42431.077256000004,0.46075000000000005,51029.864952981225,594.8026246661519,0.12827602572850644,20.26530612244898
txn_389,2026-01-08,r_0245,16333.29,17.2,0,30.56,0.97,17685.44076741777,271.07,100.8,False,13171.165056000002,932.4807999999999,14103.645856000001,0.3472,19509.08400244245,1261.1899823567194,0.357412275586693,38.326530612244895
txn_390,2026-01-08,r_0253,14712.92,12.1,1,13.6,0.88,13539.665523446032,271.07,100.8,False,11864.498688000001,655.9893999999999,12520.488088000002,0.43200000000000005,16866.88609569143,788.3785455227573,0.3193426820532559,34.71428571428571
txn_391,2026-01-08,r_0267,27288.79,11.2,1,19.78,0.35,30966.763142196814,271.07,100.8,False,22005.680256000003,607.1967999999999,22612.877056000005,0.4011,27467.723313737148,365.06911211477706,0.12555826191051206,21.46938775510204
txn_392,2026-01-08,r_0278,44111.32,8.9,1,51.43,0.86,38310.61853743663,271.07,100.8,False,35571.368448,482.5046,36053.873048,0.24285,48135.599485717554,2888.4563167664996,0.31575837568805126,33.51020408163265
txn_393,2026-01-08,r_0288,17918.86,23.2,0,23.1,0.58,17334.85461543164,271.07,100.8,False,14449.768704000002,1257.7648,15707.533504000003,0.3845,19647.2393563298,519.6071356189742,0.21428079630906738,25.08163265306122
txn_394,2026-01-08,r_0289,10358.36,7.6,0,39.78,0.93,9074.720257382894,271.07,100.8,False,8352.981504,412.02639999999997,8765.007904,0.3011,11913.255640946938,763.4318174484662,0.3469655177302685,35.91836734693877
txn_395,2026-01-08,r_0291,25895.39,17.1,0,24.43,0.63,22071.58919844802,271.07,100.8,False,20882.042496000002,927.0594000000001,21809.101896,0.37784999999999996,27541.780108662857,828.6399380143736,0.23233422552996777,26.285714285714285
txn_396,2026-01-08,r_0293,21585.55,2.7,0,36.3,0.75,21845.104495603184,271.07,100.8,False,17406.587519999997,146.3778,17552.965319999996,0.3185,22800.943726897953,977.8937199577668,0.2734221899874588,29.897959183673468
txn_397,2026-01-08,r_0305,25125.52,15.0,0,36.04,0.78,25977.595409080583,271.07,100.8,False,20261.219328000003,813.21,21074.429328000002,0.31980000000000003,27629.00693940245,1257.7157478197973,0.2820987494483403,31.102040816326525
txn_398,2026-01-08,r_0311,24294.37,4.2,0,24.11,0.66,28750.67862798016,271.07,100.8,False,19590.979968,227.6988,19818.678767999998,0.37945,25266.79311504,809.1520323452039,0.23933550774700027,27.489795918367342
txn_399,2026-01-08,r_0317,12523.49,17.9,0,58.16,0.39,11140.180181578882,271.07,100.8,False,10098.942336000002,970.4305999999999,11069.372936000002,0.20920000000000002,13445.899533688164,270.95979121098753,0.1441768421607201,21.46938775510204
txn_400,2026-01-08,r_0326,22327.66,15.3,1,59.96,0.79,24038.42532953047,271.07,100.8,False,18005.025024000002,829.4742,18834.499224000003,0.2002,24692.412860199187,1353.2736309576949,0.2888426063508117,31.102040816326525
txn_401,2026-01-08,r_0343,10321.73,21.1,0,42.75,0.97,10263.919247977838,271.07,100.8,False,8323.443072,1143.9154,9467.358472,0.28625,13095.86851494204,925.6438399382183,0.357412275586693,38.326530612244895
txn_402,2026-01-08,r_0347,18524.16,5.6,0,50.32,0.57,16375.420400321722,271.07,100.8,False,14937.882624000002,303.59839999999997,15241.481024000002,0.2484,19064.29330532572,599.7736371935368,0.2087457434936496,25.08163265306122
txn_403,2026-01-08,r_0375,23465.97,9.4,0,33.74,0.9,25079.016531993773,271.07,100.8,False,18922.958208,509.6116,19432.569808,0.33129999999999993,26178.44761277714,1509.5237659715976,0.3346340746934893,34.71428571428571
txn_404,2026-01-08,r_0383,25049.74,15.6,0,27.5,0.51,23529.50539488924,271.07,100.8,False,20200.110336,845.7384,21045.848736,0.3625,26071.082005616325,597.1944802704078,0.18641436229241007,23.877551020408163
txn_405,2026-01-08,r_0386,8062.31,8.3,1,21.44,0.82,7762.751076662946,271.07,100.8,False,6501.446784000001,449.9762,6951.422984000001,0.39280000000000004,9197.158205157551,406.77435240651164,0.298306865777028,32.30612244897959
txn_406,2026-01-08,r_0398,26828.71,23.7,0,36.73,0.49,28228.36077529104,271.07,100.8,False,21634.671744,1284.8718000000001,22919.543544,0.31635,28392.169247363265,658.9855860540669,0.1761352788952867,23.877551020408163
txn_407,2026-01-08,r_0423,27124.98,3.7,1,52.1,0.87,30092.634131775187,271.07,100.8,False,21873.583872,200.5918,22074.175671999998,0.2395,29471.276989025304,1818.1517158319687,0.323198498542156,33.51020408163265
txn_408,2026-01-08,r_0426,34260.17,22.0,0,45.07,0.31,37689.00238570634,271.07,100.8,False,27627.401088,1192.708,28820.109087999997,0.27465,34660.59241950693,485.0466516222425,0.11449515429840695,20.26530612244898
txn_409,2026-01-08,r_0450,11406.53,23.9,1,10.0,0.34,11090.151041348812,271.07,100.8,False,9198.225792000001,1295.7145999999998,10493.940392,0.45,12620.569536746121,150.03754418754477,0.12827602572850644,20.26530612244898
txn_410,2026-01-08,r_0454,40445.66,23.9,1,14.44,0.99,39259.256982710256,271.07,100.8,False,32615.380224000008,1295.7145999999998,33911.09482400001,0.4278,47316.35822687511,2787.734800121099,0.36343625704859717,39.53061224489795
txn_411,2026-01-08,r_0467,36111.92,19.3,1,32.86,0.75,31275.588841863104,271.07,100.8,False,29120.652288,1046.3302,30166.982488,0.3357,39186.294599208166,1638.216990253181,0.2734221899874588,29.897959183673468
txn_412,2026-01-08,r_0487,32862.14,13.8,0,18.14,0.78,30403.53377261329,271.07,100.8,False,26500.029696,748.1532000000001,27248.182896000002,0.4093,35722.92386202123,1412.1946584436814,0.2820987494483403,31.102040816326525
txn_413,2026-01-08,r_0490,37449.59,15.3,0,25.46,0.86,39367.638255798185,271.07,100.8,False,30199.349376,829.4742,31028.823576,0.3727,41426.64568044735,2059.5509951583117,0.31575837568805126,33.51020408163265
txn_414,2026-01-09,r_0062,26365.92,6.6,1,40.06,0.96,28987.367141519928,279.19,100.9,False,21282.570624000004,368.53079999999994,21651.101424000004,0.29969999999999997,29949.217439157554,2028.1816158939148,0.3490142932722521,38.326530612244895
txn_415,2026-01-09,r_0066,31322.59,4.6,0,34.16,0.72,32520.85789006465,279.19,100.9,False,25283.594648000002,256.85479999999995,25540.449448000003,0.3292,32868.9947385894,1304.0069350082483,0.2652583543767301,28.693877551020407
txn_416,2026-01-09,r_0071,4370.69,22.8,0,33.7,0.91,3882.696067348994,279.19,100.9,False,3528.0209680000003,1273.1064000000001,4801.127368,0.33149999999999996,6525.613932832653,381.66873207577567,0.33107421299644163,35.91836734693877
txn_417,2026-01-09,r_0072,30373.7,21.3,0,3.44,0.81,27024.90228761132,279.19,100.9,False,24517.650640000007,1189.3493999999998,25707.000040000006,0.4828,33702.401685093886,1251.6220208560699,0.30267349668842325,31.102040816326525
