transaction_id,date,retailer_id,order_value_pkr,delivery_distance_km,is_default,credit_score,base_loyalty,avg_basket_size_pkr,fuel_price_pkr,replacement_cost_index,hormuz_blockage_active,base_cost,logistics_cost,default_prob,total_cost,target_price
txn_824,2026-01-18,r_0373,24441.19,21.8,0,12.2,0.59,24061.718116706004,284.38,101.8,False,19904.905136,1239.8968,0.439,21144.801936,37691.26904812834
txn_825,2026-01-18,r_0374,5538.64,21.9,1,23.07,0.88,5753.7435633398745,284.38,101.8,False,4510.668416,1245.5844,0.38465000000000005,5756.252816,9354.437013081986
txn_826,2026-01-18,r_0378,52176.0,10.0,1,31.94,0.63,60737.3714444056,284.38,101.8,False,42492.1344,568.76,0.3403,43060.894400000005,65273.44914355011
txn_827,2026-01-18,r_0390,26479.61,12.9,0,11.46,0.8,26026.328305596315,284.38,101.8,False,21564.994384,733.7004000000001,0.4427,22298.694784000003,40012.012890723134
txn_828,2026-01-18,r_0398,24803.54,19.4,0,36.73,0.49,28228.36077529104,284.38,101.8,False,20200.002976000003,1103.3944,0.31635,21303.397376000004,31161.26289183062
txn_829,2026-01-18,r_0414,43787.94,10.3,1,33.55,0.77,41969.499526992135,284.38,101.8,False,35660.898336000006,585.8228,0.33225,36246.72113600001,54281.87365930364
txn_830,2026-01-18,r_0447,18314.3,21.6,0,22.1,0.64,15620.006569163785,284.38,101.8,False,14915.165920000001,1228.5216,0.3895,16143.687520000001,26443.3866011466
txn_831,2026-01-18,r_0448,36381.41,5.7,0,12.23,0.82,33702.38326572603,284.38,101.8,False,29629.020304000005,324.19320000000005,0.43884999999999996,29953.213504000007,53378.26517686894
txn_832,2026-01-18,r_0449,23121.07,2.5,1,32.72,0.63,20366.13929123343,284.38,101.8,False,18829.799408,142.19,0.33640000000000003,18971.989407999998,28589.49579264617
txn_833,2026-01-18,r_0455,15897.38,14.7,0,53.98,0.68,17845.926558395986,284.38,101.8,False,12946.826272,836.0772,0.23010000000000003,13782.903472,17902.199599948046
txn_834,2026-01-18,r_0466,13109.95,3.8,1,22.8,0.87,13271.074314674624,284.38,101.8,False,10676.74328,216.1288,0.386,10892.872080000001,17740.83400651466
txn_835,2026-01-18,r_0470,42090.95,11.1,0,46.2,0.48,37132.83854664229,284.38,101.8,False,34278.86968,631.3235999999999,0.26899999999999996,34910.19328000001,47756.76235294118
txn_836,2026-01-18,r_0474,14492.23,23.1,0,32.72,0.63,13701.873258103868,284.38,101.8,False,11802.472112,1313.8356,0.33640000000000003,13116.307712,19765.382326702835
txn_837,2026-01-18,r_0484,24773.17,21.8,0,42.16,0.67,30803.09567917532,284.38,101.8,False,20175.269648,1239.8968,0.2892,21415.166448,30128.258930782216
txn_838,2026-01-18,r_0486,15238.41,16.4,1,8.92,0.65,17420.89252925805,284.38,101.8,False,12410.161104,932.7664,0.45539999999999997,13342.927504000001,24500.417745134047
txn_839,2026-01-18,r_0489,26659.84,18.6,0,19.12,0.49,23451.33396793169,284.38,101.8,False,21711.773696000004,1057.8936,0.4044,22769.667296000003,38229.79734049698
txn_840,2026-01-18,r_0494,24687.93,17.1,0,35.91,0.33,20980.140749383536,284.38,101.8,False,20105.850192,972.5796000000001,0.32045,21078.429792000003,31018.217632256645
txn_841,2026-01-19,r_0036,19938.28,16.1,0,21.1,0.6,21810.034765974924,284.38,101.9,False,16253.685856000002,915.7036,0.3945,17169.389456,28355.721644921556
txn_842,2026-01-19,r_0041,8192.95,18.1,0,7.68,0.52,10065.058331313514,284.38,101.9,False,6678.892840000001,1029.4556,0.46159999999999995,7708.348440000002,14317.140490341757
txn_843,2026-01-19,r_0042,9707.61,13.8,0,17.44,0.88,11247.96795188367,284.38,101.9,False,7913.643672000002,784.8888000000001,0.4128,8698.532472000003,14813.577098092648
txn_844,2026-01-19,r_0057,22817.73,5.9,0,17.92,0.59,22388.165866433992,284.38,101.9,False,18601.013496000003,335.56840000000005,0.4104,18936.581896000003,32117.676214382638
txn_845,2026-01-19,r_0070,15318.44,18.9,0,12.55,0.73,18389.85237834927,284.38,101.9,False,12487.592288000002,1074.9564,0.43725,13562.548688000003,24100.48634029321
txn_846,2026-01-19,r_0081,19688.35,13.5,1,4.68,0.64,18317.31436456256,284.38,101.9,False,16049.942920000003,767.826,0.47659999999999997,16817.768920000002,32131.770959113488
txn_847,2026-01-19,r_0088,26581.0,24.1,1,30.48,0.76,23265.69651206094,284.38,101.9,False,21668.831200000004,1370.7116,0.34759999999999996,23039.542800000003,35315.0564071122
txn_848,2026-01-19,r_0103,11490.56,12.7,1,11.59,0.71,12098.760727520215,284.38,101.9,False,9367.104512000002,722.3252,0.44205,10089.429712000001,18083.035598171882
txn_849,2026-01-19,r_0105,27829.73,21.5,0,24.09,0.72,29431.523731600977,284.38,101.9,False,22686.795896000003,1222.8339999999998,0.37955,23909.629896000002,38535.94954629705
txn_850,2026-01-19,r_0112,63156.59,4.1,0,36.8,0.92,54235.03626920223,284.38,101.9,False,51485.252168000006,233.1916,0.316,51718.443768000005,75611.75989473685
txn_851,2026-01-19,r_0121,36155.02,17.4,0,34.58,0.52,32914.95933382584,284.38,101.9,False,29473.572304000005,989.6423999999998,0.3271,30463.214704000005,45271.53322038936
txn_852,2026-01-19,r_0124,6917.83,9.1,0,14.56,0.56,6942.436928900132,284.38,101.9,False,5639.415016000001,517.5716,0.42719999999999997,6156.986616000001,10748.929148044695
txn_853,2026-01-19,r_0126,42446.09,23.1,0,35.99,0.99,37834.28684503736,284.38,101.9,False,34602.052568,1313.8356,0.32004999999999995,35915.888168,52821.366524009114
txn_854,2026-01-19,r_0159,46006.31,18.3,0,22.31,0.68,44063.14655631997,284.38,101.9,False,37504.343912000004,1040.8308,0.38844999999999996,38545.17471200001,63028.656221077596
txn_855,2026-01-19,r_0161,16312.26,21.4,1,38.66,0.88,19150.104603487674,284.38,101.9,False,13297.754352000002,1217.1463999999999,0.30670000000000003,14514.900752000001,20935.959544208858
txn_856,2026-01-19,r_0193,16956.35,24.5,1,13.47,0.91,17199.05169236127,284.38,101.9,False,13822.816520000002,1393.462,0.43265,15216.278520000002,26819.91455010135
txn_857,2026-01-19,r_0196,14331.83,21.2,0,28.54,0.39,17093.647670860017,284.38,101.9,False,11683.307816000002,1205.7712000000001,0.35730000000000006,12889.079016000003,20054.58070017116
txn_858,2026-01-19,r_0208,10202.03,7.5,0,52.97,0.5,9193.697350327626,284.38,101.9,False,8316.694856000002,426.57,0.23515,8743.264856000002,11431.345827286397
txn_859,2026-01-19,r_0216,23130.86,18.0,0,30.77,0.99,24310.49991567467,284.38,101.9,False,18856.277072000004,1023.768,0.34615,19880.045072000004,30404.595965435503
txn_860,2026-01-19,r_0219,33794.51,16.2,0,17.25,0.84,41104.72745222288,284.38,101.9,False,27549.28455200001,921.3911999999999,0.41375,28470.675752000006,48564.052455437115
txn_861,2026-01-19,r_0230,15780.85,19.5,1,46.76,0.61,14295.74381113611,284.38,101.9,False,12864.548920000001,1109.0819999999999,0.2662,13973.630920000001,19042.833088034888
txn_862,2026-01-19,r_0233,22511.53,6.1,1,45.84,0.95,19381.599809517746,284.38,101.9,False,18351.399256,346.9436,0.2708,18698.342856,25642.2694130554
txn_863,2026-01-19,r_0236,21020.03,21.6,1,11.4,0.78,20850.12553541277,284.38,101.9,False,17135.528456000004,1228.5216,0.44299999999999995,18364.050056000004,32969.569220825855
txn_864,2026-01-19,r_0243,23563.46,11.6,1,41.1,0.5,24217.49145682238,284.38,101.9,False,19208.932592,659.7615999999999,0.2945,19868.694192000003,28162.57149822821
txn_865,2026-01-19,r_0244,10066.28,3.8,0,23.84,0.45,9870.121625926187,284.38,101.9,False,8206.031456000002,216.1288,0.38079999999999997,8422.160256000003,13601.680000000006
txn_866,2026-01-19,r_0248,17936.12,19.4,0,60.14,0.77,22201.24776820577,284.38,101.9,False,14621.525024000002,1103.3944,0.1993,15724.919424000002,19638.965185462723
txn_867,2026-01-19,r_0252,27326.94,23.2,0,58.96,0.82,32983.59184276507,284.38,101.9,False,22276.921488000004,1319.5231999999999,0.2052,23596.444688000003,29688.531313538002
txn_868,2026-01-19,r_0253,14747.59,11.0,0,13.6,0.88,13539.665523446032,284.38,101.9,False,12022.235368000001,625.6360000000001,0.43200000000000005,12647.871368000002,22267.37916901409
txn_869,2026-01-19,r_0273,31755.12,21.0,1,46.88,0.97,32313.28367826513,284.38,101.9,False,25886.773824000004,1194.396,0.2656,27081.169824000004,36875.23124183007
txn_870,2026-01-19,r_0281,13878.45,14.7,1,1.31,0.35,15133.990979456545,284.38,101.9,False,11313.712440000003,836.0772,0.49345,12149.789640000003,23985.370920935744
txn_871,2026-01-19,r_0282,29111.39,16.5,1,44.22,0.58,33368.07639182775,284.38,101.9,False,23731.605128000003,938.454,0.2789,24670.059128000004,34211.70313132714
txn_872,2026-01-19,r_0287,27994.19,24.5,1,27.31,0.95,24152.035879884657,284.38,101.9,False,22820.863688,1393.462,0.36345,24214.325688,38039.942954991755
txn_873,2026-01-19,r_0291,18530.89,17.7,0,24.43,0.63,22071.58919844802,284.38,101.9,False,15106.381528000002,1006.7052,0.37784999999999996,16113.086728000002,25899.038379811947
txn_874,2026-01-19,r_0321,8204.99,10.6,0,60.96,0.52,7554.261050646433,284.38,101.9,False,6688.707848000001,602.8856000000001,0.19519999999999998,7291.593448000001,9060.13102385686
txn_875,2026-01-19,r_0331,24224.91,14.9,1,40.04,0.82,26357.55094453332,284.38,101.9,False,19748.146632000004,847.4524,0.2998,20595.599032000002,29413.88036560983
txn_876,2026-01-19,r_0348,16590.0,19.8,0,32.18,0.74,15237.380172803076,284.38,101.9,False,13524.168000000001,1126.1448,0.33909999999999996,14650.312800000002,22167.21561507036
txn_877,2026-01-19,r_0359,9601.5,24.7,0,11.6,0.37,11515.113731945628,284.38,101.9,False,7827.142800000001,1404.8372,0.442,9231.980000000001,16544.767025089608
txn_878,2026-01-19,r_0369,14925.58,12.6,0,33.0,0.56,14720.056353305492,284.38,101.9,False,12167.332816000002,716.6376,0.335,12883.970416000002,19374.39160300752
txn_879,2026-01-19,r_0372,18337.26,2.8,1,38.71,0.84,20618.757469422657,284.38,101.9,False,14948.534352,159.25279999999998,0.30645,15107.787152,21783.270351092207
txn_880,2026-01-19,r_0382,46855.7,15.5,0,9.71,0.73,41037.806805732274,284.38,101.9,False,38196.76664,881.578,0.45144999999999996,39078.34464,71239.34853705222
txn_881,2026-01-19,r_0387,18657.75,7.4,1,46.32,0.52,20061.64779725516,284.38,101.9,False,15209.797800000002,420.88239999999996,0.26839999999999997,15630.680200000003,21365.063149261896
txn_882,2026-01-19,r_0399,21692.46,8.0,0,50.74,0.88,22519.434854650717,284.38,101.9,False,17683.693392000005,455.00800000000004,0.2463,18138.701392000006,24066.208560435192
txn_883,2026-01-19,r_0407,13452.8,21.8,0,19.14,0.58,15609.59653790032,284.38,101.9,False,10966.722560000002,1239.8968,0.4043,12206.619360000002,20491.219338593255
txn_884,2026-01-19,r_0413,15537.49,10.5,0,54.54,0.66,19121.65472224424,284.38,101.9,False,12666.161848000002,597.198,0.2273,13263.359848000002,17164.953860489197
txn_885,2026-01-19,r_0436,36398.96,15.2,0,14.48,0.89,32599.877035560054,284.38,101.9,False,29672.432192000004,864.5152,0.4276,30536.947392000005,53348.96469601678
txn_886,2026-01-19,r_0445,13367.31,18.1,0,54.37,0.46,13306.025562742572,284.38,101.9,False,10897.031112,1029.4556,0.22815000000000002,11926.486712,15451.819280948372
txn_887,2026-01-19,r_0466,14424.0,19.1,0,22.8,0.87,13271.074314674624,284.38,101.9,False,11758.444800000003,1086.3316,0.386,12844.776400000002,20919.83127035831
txn_888,2026-01-19,r_0468,10156.59,2.7,1,18.89,0.57,10270.54265742384,284.38,101.9,False,8279.652168000002,153.5652,0.40555,8433.217368000001,14186.588221044667
txn_889,2026-01-19,r_0472,29944.64,3.0,0,29.13,0.94,31455.03176702086,284.38,101.9,False,24410.870528000003,170.628,0.35435,24581.498528000004,38072.482812669405
txn_890,2026-01-20,r_0004,21297.29,16.7,0,16.0,0.98,22561.060737001568,284.38,102.0,False,17378.58864,949.8291999999999,0.42,18328.417840000002,31600.720413793104
txn_891,2026-01-20,r_0018,11591.71,4.8,0,32.64,0.86,13619.472037317251,284.38,102.0,False,9458.835360000001,273.0048,0.3368,9731.840160000002,14674.065379975877
txn_892,2026-01-20,r_0020,36659.18,6.7,0,20.77,0.66,44189.217108016965,284.38,102.0,False,29913.890880000003,381.0692,0.39615,30294.960080000004,50169.678032624004
txn_893,2026-01-20,r_0022,25449.0,24.2,1,39.0,0.95,24737.558998023236,284.38,102.0,False,20766.384000000002,1376.3991999999998,0.305,22142.7832,31860.119712230215
txn_894,2026-01-20,r_0029,10498.6,7.6,0,18.63,0.91,11676.13619804396,284.38,102.0,False,8566.857600000001,432.2576,0.40685000000000004,8999.115200000002,15171.735985838326
txn_895,2026-01-20,r_0048,32255.66,19.9,0,38.69,0.48,39973.79638511755,284.38,102.0,False,26320.618560000003,1131.8323999999998,0.30655,27452.450960000002,39588.21971302906
txn_896,2026-01-20,r_0089,40221.87,10.2,0,40.37,0.89,37281.946136706894,284.38,102.0,False,32821.045920000004,580.1352,0.29815,33401.18112,47590.1989313956
txn_897,2026-01-20,r_0098,35592.06,14.5,1,9.62,0.88,40484.99881604048,284.38,102.0,False,29043.12096,824.702,0.45189999999999997,29867.82296,54493.38252143769
txn_898,2026-01-20,r_0108,52124.72,23.7,0,30.25,0.56,45700.564884587126,284.38,102.0,False,42533.77152000001,1347.9612,0.34875,43881.73272000001,67380.77960844531
txn_899,2026-01-20,r_0126,39770.46,24.9,0,35.99,0.99,37834.28684503736,284.38,102.0,False,32452.69536,1416.2124,0.32004999999999995,33868.90776,49810.87985881315
txn_900,2026-01-20,r_0143,20606.44,9.5,0,11.03,0.93,21217.08496966461,284.38,102.0,False,16814.85504,540.322,0.44484999999999997,17355.17704,31262.14003422498
txn_901,2026-01-20,r_0145,20099.79,20.5,0,38.94,0.97,16858.889715600562,284.38,102.0,False,16401.428640000002,1165.9579999999999,0.3053,17567.38664,25287.730876637397
txn_902,2026-01-20,r_0150,27815.48,22.8,0,35.88,0.99,32437.347248975064,284.38,102.0,False,22697.43168,1296.7728000000002,0.3206,23994.20448,35316.756667647925
txn_903,2026-01-20,r_0154,49891.84,18.4,0,13.64,0.57,54699.59539871273,284.38,102.0,False,40711.741440000005,1046.5184,0.4318,41758.259840000006,73492.18556846182
txn_904,2026-01-20,r_0169,55905.66,4.2,1,4.93,0.98,57950.9938770305,284.38,102.0,False,45619.018560000004,238.87920000000003,0.47534999999999994,45857.89776000001,87406.64778423711
txn_905,2026-01-20,r_0171,17510.0,4.0,0,27.16,0.54,15996.38017043196,284.38,102.0,False,14288.16,227.50400000000002,0.3642,14515.664,22830.550487574714
txn_906,2026-01-20,r_0172,13018.68,20.1,0,32.19,0.71,13343.224864196894,284.38,102.0,False,10623.242880000002,1143.2076000000002,0.33905,11766.450480000001,17802.33070580226
txn_907,2026-01-20,r_0199,21251.21,6.5,1,26.06,0.91,22896.44321526706,284.38,102.0,False,17340.987360000003,369.694,0.3697,17710.681360000002,28098.812248135808
txn_908,2026-01-20,r_0220,35040.57,13.6,0,52.36,0.7,39932.89497257266,284.38,102.0,False,28593.105120000004,773.5135999999999,0.2382,29366.618720000002,38548.987555788925
txn_909,2026-01-20,r_0232,26453.58,6.3,0,56.43,0.74,22513.938411735824,284.38,102.0,False,21586.121280000003,358.3188,0.21785,21944.440080000004,28056.562142811486
txn_910,2026-01-20,r_0242,28401.71,19.2,0,30.51,0.86,25803.622378052078,284.38,102.0,False,23175.795360000004,1092.0192,0.34745,24267.814560000003,37189.20321814421
txn_911,2026-01-20,r_0246,43287.93,3.8,0,22.43,0.31,50956.696620498886,284.38,102.0,False,35322.950880000004,216.1288,0.38785,35539.07968,58056.16218247162
txn_912,2026-01-20,r_0248,22336.72,24.6,0,60.14,0.77,22201.24776820577,284.38,102.0,False,18226.76352,1399.1496,0.1993,19625.91312,24510.94432371675
txn_913,2026-01-20,r_0249,19820.27,21.4,0,18.61,0.88,21091.43103146768,284.38,102.0,False,16173.340320000001,1217.1463999999999,0.40695,17390.48672,29323.812022595055
txn_914,2026-01-20,r_0254,27988.96,7.9,1,14.53,0.82,26359.69781015432,284.38,102.0,False,22838.991360000004,449.3204,0.42735,23288.311760000004,40667.6185453593
txn_915,2026-01-20,r_0256,17124.99,11.5,0,34.71,0.83,15532.619604813,284.38,102.0,False,13973.991840000002,654.074,0.32644999999999996,14628.065840000003,21717.861836537748
txn_916,2026-01-20,r_0258,44527.24,13.1,1,38.07,0.76,51663.51335869237,284.38,102.0,False,36334.22784,745.0756,0.30965,37079.303439999996,53710.87628014774
txn_917,2026-01-20,r_0261,36647.13,13.9,0,21.78,0.73,36262.77013188586,284.38,102.0,False,29904.05808,790.5764,0.3911,30694.63448,50409.97615371982
txn_918,2026-01-20,r_0267,28604.95,16.2,1,19.78,0.35,30966.763142196814,284.38,102.0,False,23341.6392,921.3911999999999,0.4011,24263.0304,40512.657204875606
txn_919,2026-01-20,r_0273,33372.35,20.3,0,46.88,0.97,32313.28367826513,284.38,102.0,False,27231.837600000003,1154.5828000000001,0.2656,28386.420400000003,38652.533224400875
txn_920,2026-01-20,r_0324,22525.63,24.7,0,22.65,0.33,27141.97900840097,284.38,102.0,False,18380.914080000002,1404.8372,0.38675,19785.751280000004,32263.76075010192
txn_921,2026-01-20,r_0345,28831.2,14.5,1,18.52,0.78,29730.52723428541,284.38,102.0,False,23526.259200000004,824.702,0.40740000000000004,24350.961200000005,41091.73337833278
txn_922,2026-01-20,r_0348,14519.74,16.9,0,32.18,0.74,15237.380172803076,284.38,102.0,False,11848.107840000002,961.2044,0.33909999999999996,12809.312240000003,19381.61936752913
txn_923,2026-01-20,r_0353,42768.69,9.3,1,12.38,0.77,44641.40311661099,284.38,102.0,False,34899.25104,528.9468,0.43810000000000004,35428.19784,63050.71692471971
txn_924,2026-01-20,r_0354,40291.87,4.8,0,14.17,0.98,43081.5616869505,284.38,102.0,False,32878.16592000001,273.0048,0.42915,33151.17072000001,58073.348024875195
txn_925,2026-01-20,r_0397,38900.58,14.6,1,9.85,0.66,35254.48632986748,284.38,102.0,False,31742.873280000003,830.3896,0.45075000000000004,32573.262880000002,59304.984761037784
txn_926,2026-01-20,r_0401,13928.32,5.7,0,40.56,0.57,16649.38841999701,284.38,102.0,False,11365.50912,324.19320000000005,0.29719999999999996,11689.70232,16633.042572566872
txn_927,2026-01-20,r_0411,17771.63,13.7,0,10.85,0.62,16174.5679671608,284.38,102.0,False,14501.650080000003,779.2012,0.44575000000000004,15280.851280000003,27570.32256202076
txn_928,2026-01-20,r_0422,35028.89,21.6,0,11.47,0.84,32066.44463518141,284.38,102.0,False,28583.57424,1228.5216,0.44265,29812.09584,53489.003032205976
txn_929,2026-01-20,r_0423,32483.17,14.5,0,52.1,0.87,30092.634131775187,284.38,102.0,False,26506.26672,824.702,0.2395,27330.96872,35938.1574227482
txn_930,2026-01-20,r_0430,22611.34,20.5,0,35.22,0.54,23752.310920350727,284.38,102.0,False,18450.85344,1165.9579999999999,0.3239,19616.811439999998,29014.65972489277
txn_931,2026-01-20,r_0434,30340.41,16.8,1,36.2,0.75,28874.20123072566,284.38,102.0,False,24757.77456,955.5168000000001,0.319,25713.291360000003,37758.13709251102
txn_932,2026-01-20,r_0449,19028.93,6.2,0,32.72,0.63,20366.13929123343,284.38,102.0,False,15527.606880000001,352.6312,0.33640000000000003,15880.238080000001,23930.43713080169
txn_933,2026-01-20,r_0451,23097.18,20.7,0,33.76,0.97,22371.03786673637,284.38,102.0,False,18847.298880000002,1177.3331999999998,0.33120000000000005,20024.632080000003,29941.136483253595
txn_934,2026-01-20,r_0463,38500.39,21.0,0,29.29,0.85,38274.16348511623,284.38,102.0,False,31416.31824,1194.396,0.35355000000000003,32610.71424,50445.84150359657
txn_935,2026-01-20,r_0464,16525.95,16.9,0,32.53,0.7,14636.878558227818,284.38,102.0,False,13485.175200000001,961.2044,0.33735,14446.379600000002,21800.9199426545
txn_936,2026-01-20,r_0474,13129.26,23.6,1,32.72,0.63,13701.873258103868,284.38,102.0,False,10713.476160000002,1342.2736000000002,0.33640000000000003,12055.749760000002,18167.193731163356
txn_937,2026-01-20,r_0478,15106.02,19.4,1,16.87,0.4,18651.490488341187,284.38,102.0,False,12326.512320000002,1103.3944,0.41564999999999996,13429.90672,22982.641772910072
txn_938,2026-01-20,r_0496,47395.11,16.4,0,22.54,0.61,40432.877336177095,284.38,102.0,False,38674.40976,932.7664,0.38730000000000003,39607.17616,64643.66926717807
txn_939,2026-01-21,r_0020,52560.56,15.9,0,20.77,0.66,44189.217108016965,284.38,102.1,False,42931.465408000004,904.3284,0.39615,43835.793808,72593.8458358864
txn_940,2026-01-21,r_0038,16505.42,14.3,1,65.22,0.94,14793.07800015752,284.38,102.1,False,13481.627055999998,813.3268,0.1739,14294.953855999998,17304.14460234838
txn_941,2026-01-21,r_0040,15912.63,21.8,1,6.94,0.73,15078.179157393191,284.38,102.1,False,12997.436183999998,1239.8968,0.4653,14237.332983999999,26626.7682513559
txn_942,2026-01-21,r_0066,28320.68,14.2,0,34.16,0.72,32520.85789006465,284.38,102.1,False,23132.331424,807.6392,0.3292,23939.970624,35688.6860822898
txn_943,2026-01-21,r_0085,31825.35,15.5,0,10.78,0.69,31897.89930355811,284.38,102.1,False,25994.945879999996,881.578,0.4461,26876.523879999997,48522.339555876504
txn_944,2026-01-21,r_0091,10361.21,9.7,0,23.45,0.6,9572.932409868105,284.38,102.1,False,8463.036327999998,551.6972,0.38275,9014.733527999999,14604.671572296473
txn_945,2026-01-21,r_0095,13421.03,18.1,0,32.58,0.85,13205.67901340218,284.38,102.1,False,10962.297304,1029.4556,0.3371,11991.752903999999,18089.836934680945
txn_946,2026-01-21,r_0103,13002.38,22.8,0,11.59,0.71,12098.760727520215,284.38,102.1,False,10620.343984,1296.7728000000002,0.44205,11917.116784,21358.753981539565
txn_947,2026-01-21,r_0106,14434.44,14.0,1,19.66,0.79,17498.462505236508,284.38,102.1,False,11790.050592,796.2639999999999,0.4017,12586.314591999999,21036.795239846226
txn_948,2026-01-21,r_0115,16900.69,15.6,1,50.31,0.32,16569.321298503357,284.38,102.1,False,13804.483591999999,887.2656000000001,0.24844999999999998,14691.749192,19548.59848579602
txn_949,2026-01-21,r_0116,33230.59,18.6,0,40.86,0.75,29267.70921313426,284.38,102.1,False,27142.745911999995,1057.8936,0.2957,28200.639511999994,40040.663796677545
txn_950,2026-01-21,r_0120,41596.68,21.6,0,31.49,0.59,35781.87269766247,284.38,102.1,False,33976.168224,1228.5216,0.34255,35204.689824,53547.32652521104
txn_951,2026-01-21,r_0130,44840.4,18.2,0,51.99,0.64,37938.89381953085,284.38,102.1,False,36625.638719999995,1035.1432,0.24004999999999999,37660.781919999994,49556.920744785835
txn_952,2026-01-21,r_0133,28232.03,12.3,0,47.2,0.97,30893.43585085896,284.38,102.1,False,23059.922103999997,699.5748,0.264,23759.496903999996,32281.925141304342
txn_953,2026-01-21,r_0145,17000.52,16.3,0,38.94,0.97,16858.889715600562,284.38,102.1,False,13886.024736,927.0788,0.3053,14813.103535999999,21323.022219663162
txn_954,2026-01-21,r_0162,13628.47,17.2,0,29.1,0.61,12599.71327290186,284.38,102.1,False,11131.734295999999,978.2672,0.35450000000000004,12110.001495999999,18760.652975987607
txn_955,2026-01-21,r_0174,33541.67,23.9,0,31.97,0.61,41146.34376259024,284.38,102.1,False,27396.836055999996,1359.3363999999997,0.34015,28756.172455999997,43579.86278093505
txn_956,2026-01-21,r_0178,15328.19,9.6,0,43.83,1.0,15637.02691484644,284.38,102.1,False,12520.065592,546.0096,0.28085,13066.075192,18168.775904887716
txn_957,2026-01-21,r_0189,40981.12,9.2,0,46.59,0.97,39077.8839583056,284.38,102.1,False,33473.378816,523.2592,0.26705,33996.638016,46383.29765468313
txn_958,2026-01-21,r_0191,28046.56,7.7,1,30.74,0.81,28580.618229342155,284.38,102.1,False,22908.430208,437.9452,0.34630000000000005,23346.375408,35714.204387333644
txn_959,2026-01-21,r_0196,16951.22,6.3,0,28.54,0.39,17093.647670860017,284.38,102.1,False,13845.756496000002,358.3188,0.35730000000000006,14204.075296000003,22100.630614594684
txn_960,2026-01-21,r_0200,55554.41,3.9,1,13.98,0.96,46948.14563791598,284.38,102.1,False,45376.842088000005,221.81640000000002,0.4301,45598.65848800001,80011.68360765047
txn_961,2026-01-21,r_0227,28241.19,10.2,0,30.82,0.93,25295.8776995336,284.38,102.1,False,23067.403992,580.1352,0.34590000000000004,23647.539192,36152.788857972795
txn_962,2026-01-21,r_0231,46917.85,22.5,1,22.44,0.66,51415.46230327412,284.38,102.1,False,38322.499879999996,1279.71,0.38780000000000003,39602.209879999995,64688.353283240765
txn_963,2026-01-21,r_0233,19756.3,4.1,0,45.84,0.95,19381.599809517746,284.38,102.1,False,16136.94584,233.1916,0.2708,16370.13744,22449.447942951178
txn_964,2026-01-21,r_0253,16078.85,9.3,1,13.6,0.88,13539.665523446032,284.38,102.1,False,13133.20468,528.9468,0.43200000000000005,13662.15148,24053.083591549297
txn_965,2026-01-21,r_0254,28827.01,8.6,0,14.53,0.82,26359.69781015432,284.38,102.1,False,23545.901768,489.1336,0.42735,24035.035368,41971.59760412119
txn_966,2026-01-21,r_0257,13210.43,21.6,0,22.44,0.84,14253.26734918004,284.38,102.1,False,10790.279224,1228.5216,0.38780000000000003,12018.800824,19632.147703364913
txn_967,2026-01-21,r_0284,8189.19,12.8,0,12.01,0.46,9821.378559742912,284.38,102.1,False,6688.930391999999,728.0128,0.43994999999999995,7416.943191999999,13243.358971520396
txn_968,2026-01-21,r_0287,25829.76,22.6,1,27.31,0.95,24152.035879884657,284.38,102.1,False,21097.747968,1285.3976,0.36345,22383.145568,35163.216664833875
txn_969,2026-01-21,r_0288,17763.47,14.6,0,23.1,0.58,17334.85461543164,284.38,102.1,False,14509.202296,830.3896,0.3845,15339.591896,24922.163925264016
txn_970,2026-01-21,r_0321,8610.68,16.6,0,60.96,0.52,7554.261050646433,284.38,102.1,False,7033.203424,944.1416,0.19519999999999998,7977.345024,9912.208031809147
txn_971,2026-01-21,r_0323,24195.06,23.0,0,64.79,0.66,22184.875012481774,284.38,102.1,False,19762.525008,1308.148,0.17604999999999996,21070.673008,25572.756851750713
txn_972,2026-01-21,r_0388,15668.82,18.6,1,27.81,0.75,19546.344757522944,284.38,102.1,False,12798.292175999999,1057.8936,0.36095,13856.185775999998,21682.475199123695
txn_973,2026-01-21,r_0401,14574.16,18.5,1,40.56,0.57,16649.38841999701,284.38,102.1,False,11904.173888000001,1052.2060000000001,0.29719999999999996,12956.379888000001,18435.37263517359
txn_974,2026-01-21,r_0414,42212.96,12.8,0,33.55,0.77,41969.499526992135,284.38,102.1,False,34479.545728,728.0128,0.33225,35207.558527999994,52725.65859678022
txn_975,2026-01-21,r_0427,55242.63,15.7,0,20.78,0.51,47244.57722831325,284.38,102.1,False,45122.180184,892.9531999999999,0.3961,46015.133384,76196.6110018215
txn_976,2026-01-21,r_0450,12509.17,24.2,0,10.0,0.34,11090.151041348812,284.38,102.1,False,10217.490056,1376.3991999999998,0.45,11593.889256,21079.798647272728
txn_977,2026-01-21,r_0457,33364.34,19.3,0,22.69,0.35,29684.829107886493,284.38,102.1,False,27251.992911999994,1097.7068000000002,0.38655,28349.699711999994,46213.5458668188
txn_978,2026-01-21,r_0500,13672.36,3.4,1,60.46,0.99,12080.505602398083,284.38,102.1,False,11167.583648,193.37839999999997,0.1977,11360.962048,14160.491147949644
